Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
1.69921875,-357350.213212,-46974.068519,-1242619.841411,-39233.748821,-1216189.887069,-1494017.421486,-1713527.824107,-2174435.45752,-3572115.966334,-2625985.399006,-2632126.585499,-2482053.218133,-2487162.826915,-78847.834927,-2545772.85597,-2523372.652933
1.703125,-355512.363376,-44660.931189,-1242238.431244,-38069.66997,-1216224.755791,-1494013.129951,-1713580.931852,-2174455.842311,-3572135.278241,-2626092.150938,-2632211.343314,-2482065.019854,-2487198.76852,-77390.858816,-2545869.415506,-2523397.329259
1.70703125,-353464.76477,-42493.706047,-1241730.957238,-36953.870887,-1216247.822791,-1494001.32823,-1713358.844919,-2174466.571148,-3572148.689288,-2626185.491822,-2632282.690082,-2482074.139365,-2487205.742264,-75712.868656,-2545976.703879,-2523418.250491
1.7109375,-351509.434165,-40616.159513,-1241290.002023,-36013.488294,-1216263.379605,-1493994.354486,-1713237.609057,-2174469.253358,-3572166.391869,-2626251.474172,-2632340.625804,-2482086.477528,-2487213.252451,-74312.755384,-2546068.435439,-2523430.052212
1.71484375,-349798.184609,-38702.134931,-1241045.384532,-35084.907423,-1216283.764396,-1493995.963811,-1713433.94678,-2174470.862683,-3572183.558009,-2626316.92008,-2632408.753921,-2482105.252994,-2487226.663497,-73216.268208,-2546147.292393,-2523443.999701
1.71875,-348247.331172,-36685.649954,-1240904.836763,-34074.250945,-1216300.930536,-1493995.42737,-1713642.622667,-2174472.472009,-3572195.35973,-2626389.876174,-2632479.564247,-2482111.690296,-2487233.1008,-72006.591798,-2546228.295115,-2523453.655655
1.72265625,-345864.992841,-34130.577341,-1238224.236753,-32478.336391,-1210596.944165,-1488319.872417,-1709964.240785,-2168794.234847,-3566535.898034,-2620714.321222,-2626818.493225,-2476394.82932,-2481428.7998,-70006.200076,-2540623.550489,-2517780.24647
1.7265625,-343640.368419,-31956.914897,-1235000.757575,-31006.339908,-1204615.080907,-1482467.828091,-1705313.289799,-2162842.948776,-3560672.588429,-2614699.198568,-2620940.699689,-2470487.531482,-2474209.901596,-68198.927426,-2534827.832559,-2511893.333422
1.73046875,-345020.633342,-33270.661029,-1240077.106962,-32317.403831,-1216007.496835,-1493811.427809,-1712366.427465,-2174147.388237,-3572017.26103,-2626114.145054,-2632393.733548,-2481940.565341,-2485264.89559,-69448.836976,-2546227.758673,-2523259.463699
1.734375,-344428.937963,-32359.246297,-1240409.700919,-31895.224082,-1216406.073142,-1494172.989627,-1712928.618542,-2174544.355219,-3572384.187267,-2626547.053641,-2632794.455623,-2482306.418694,-2486155.925531,-69048.651343,-2546616.679027,-2523651.066262
1.73828125,-343683.283768,-31473.044333,-1240482.657013,-31419.936588,-1216397.490072,-1494135.975139,-1712991.38224,-2174535.235707,-3572358.9745,-2626570.120641,-2632792.846297,-2482274.768624,-2486428.437999,-68324.991265,-2546627.407864,-2523637.655215
1.7421875,-342983.763574,-30994.001745,-1240526.108804,-31166.199585,-1216417.338421,-1494141.875999,-1712973.679659,-2174553.474731,-3572372.385546,-2626600.697827,-2632813.231088,-2482286.570345,-2486612.43756,-67783.184979,-2546669.786772,-2523651.602704
1.74609375,-342480.044661,-30553.582973,-1240698.306644,-30969.32542,-1216410.901119,-1494133.292929,-1713225.807336,-2174542.745893,-3572361.120267,-2626596.406292,-2632808.939553,-2482276.914391,-2486730.991212,-67576.654861,-2546671.396097,-2523634.973006
1.75,-342007.975818,-29787.543987,-1240927.903763,-30600.253415,-1216431.28591,-1494144.558209,-1713570.739457,-2174556.693382,-3572372.921988,-2626629.665688,-2632840.053182,-2482286.033903,-2486778.734538,-67288.585578,-2546699.291074,-2523643.019634
1.75390625,-341439.347439,-28997.901559,-1241059.868462,-30174.318573,-1216446.842724,-1494148.313302,-1713651.205737,-2174574.395963,-3572381.505058,-2626668.289503,-2632873.849019,-2482291.398322,-2486781.95319,-66684.552036,-2546742.742865,-2523653.212029
1.7578125,-340912.025084,-28668.526252,-1241140.871184,-29986.563919,-1216428.6037,-1494126.319185,-1713571.275898,-2174557.766266,-3572364.338918,-2626655.95134,-2632858.292205,-2482275.305066,-2486784.635399,-66217.847612,-2546757.226796,-2523635.509448
1.76171875,-340666.87115,-28566.065856,-1241365.103884,-29954.377407,-1216474.201259,-1494179.42693,-1713741.32797,-2174601.754499,-3572411.545803,-2626689.747177,-2632902.81688,-2482324.657717,-2486801.801539,-66179.223797,-2546810.870983,-2523677.888355
1.765625,-340583.186219,-28272.632155,-1241691.796981,-29829.922894,-1216480.638561,-1494192.301535,-1714087.869416,-2174604.97315,-3572419.055989,-2626691.356503,-2632916.764369,-2482330.558578,-2486766.396375,-66224.284914,-2546817.308285,-2523677.888355
1.76953125,-340468.38766,-27909.461011,-1241953.580612,-29625.002101,-1216452.207142,-1494159.578581,-1714215.542581,-2174574.932405,-3572384.187267,-2626669.362386,-2632896.91602,-2482294.616973,-2486641.40542,-65971.084353,-2546801.751471,-2523647.311169
1.7734375,-340354.661984,-27987.245081,-1242128.997103,-29635.730938,-1216475.274143,-1494184.791349,-1714113.082184,-2174602.827382,-3572408.863593,-2626682.773433,-2632916.227927,-2482319.829741,-2486503.003419,-65775.283071,-2546840.911727,-2523674.669704
1.77734375,-340482.335148,-28350.416225,-1242404.191781,-29830.995778,-1216494.049608,-1494217.514302,-1714216.079022,-2174624.285057,-3572437.295012,-2626676.872573,-2632924.810997,-2482348.261159,-2486443.994813,-65990.39626,-2546858.077867,-2523692.908727
1.78125,-340779.523942,-28532.270018,-1242787.747715,-29951.158756,-1216492.440282,-1494229.852465,-1714533.652608,-2174624.821499,-3572434.076361,-2626655.414898,-2632914.618601,-2482348.261159,-2486347.435277,-66350.885195,-2546841.448169,-2523687.544309
1.78515625,-341047.744876,-28550.509042,-1243128.388301,-29943.64857,-1216500.48691,-1494241.117745,-1714686.002098,-2174637.159662,-3572427.102617,-2626654.878456,-2632918.373694,-2482348.797601,-2486210.106159,-66413.112451,-2546844.66682,-2523693.445169
1.7890625,-341284.852181,-28953.913326,-1243353.693885,-30116.919293,-1216493.513166,-1494241.117745,-1714579.250166,-2174639.841871,-3572428.711942,-2626632.884339,-2632900.134671,-2482342.360299,-2486077.605018,-66451.199824,-2546841.448169,-2523689.690076
1.79296875,-341738.145559,-29708.15059,-1243649.809796,-30504.230321,-1216486.00298,-1494248.091489,-1714603.39005,-2174637.159662,-3572429.248384,-2626588.896106,-2632868.484601,-2482339.67809,-2485984.800575,-66868.015154,-2546818.381169,-2523680.570564
1.796875,-342394.213962,-30348.66218,-1244066.088684,-30859.354837,-1216475.274143,-1494258.283884,-1714883.412705,-2174635.013894,-3572412.618686,-2626543.298548,-2632840.589624,-2482335.922997,-2485888.777481,-67514.964046,-2546780.293796,-2523667.69596
1.80078125,-343038.480644,-30761.722417,-1244464.12855,-31059.447653,-1216444.696956,-1494236.82621,-1715067.948707,-2174611.946894,-3572370.776221,-2626494.482338,-2632794.992065,-2482301.054275,-2485733.20934,-67908.712376,-2546729.331819,-2523634.436564
1.8046875,-343617.301418,-31465.534146,-1244728.59439,-31382.922099,-1216436.650328,-1494236.82621,-1714961.733217,-2174613.019778,-3572375.604197,-2626461.759384,-2632766.560646,-2482290.325438,-2485566.375919,-68178.542635,-2546707.337702,-2523627.46282
1.80859375,-344359.20052,-32562.021322,-1245022.028091,-31934.384338,-1216440.405421,-1494258.820326,-1714913.989891,-2174626.967266,-3572382.0415,-2626422.062686,-2632738.665669,-2482299.981391,-2485404.370475,-68772.920224,-2546685.880028,-2523632.290796
1.8125,-345329.623858,-33621.49401,-1245446.89005,-32502.476275,-1216485.466538,-1494326.948443,-1715146.805662,-2174683.830104,-3572422.27464,-2626421.526244,-2632752.613157,-2482350.406927,-2485318.539777,-69671.460351,-2546688.562237,-2523672.523936
1.81640625,-346332.770149,-34429.911903,-1245884.626613,-32915.536513,-1216485.466538,-1494341.432374,-1715371.574804,-2174693.486058,-3572420.665314,-2626388.266848,-2632727.40039,-2482347.724718,-2485216.615822,-70387.073801,-2546651.547748,-2523668.232401
1.8203125,-347191.613578,-35359.029217,-1245950.072521,-33336.106936,-1215920.05681,-1493787.824367,-1714966.024752,-2174141.487377,-3571850.964052,-2625787.451957,-2632133.022801,-2481776.950571,-2484538.553302,-70850.559574,-2546059.315927,-2523103.895557
1.82421875,-346089.225541,-34562.949486,-1240254.66922,-32389.823483,-1204347.396415,-1482332.108299,-1707096.959006,-2162658.412773,-3560381.836937,-2614120.914235,-2620533.003871,-2470210.727478,-2472451.981598,-69945.582145,-2534531.716649,-2511610.628558
1.828125,-348706.52541,-37297.193682,-1243771.045658,-34086.052666,-1211325.968662,-1489384.173081,-1710923.398843,-2169595.678997,-3567384.012626,-2621023.311737,-2627551.809257,-2477290.687238,-2477252.599866,-71996.935844,-2541529.600803,-2518612.804247
1.83203125,-351052.385694,-39555.0775,-1246789.604043,-35499.576986,-1216473.128375,-1494497.536957,-1714393.64128,-2174724.063244,-3572476.99171,-2626149.550217,-2632648.006993,-2482423.899463,-2482540.84379,-73826.739052,-2546567.326375,-2523733.141867
