Timestamp,Fp1,Fp2,F3,F4,T5,T6,O1,O2,F7,F8,C3,C4,T3,T4,P3,P4
6.7578125,-343646.805721,14393.271732,-1531529.191915,-17675.759515,-1431262.842567,-1786304.746426,-2145759.957523,-2539441.769057,-3520468.41627,-2480447.111183,-2486366.747185,-2443515.234413,-2435664.40769,-47440.772944,-2541588.072966,-2522972.4673
6.76171875,-343666.117628,14609.994246,-1531740.55001,-17591.538142,-1431248.895079,-1786287.580286,-2146004.038573,-2539424.602917,-3520443.739944,-2480441.210323,-2486355.481905,-2443494.849622,-2435914.926042,-47400.003362,-2541570.906826,-2522949.936742
6.765625,-343652.17014,14781.119201,-1531898.800361,-17488.541304,-1431259.623916,-1786290.798937,-2146060.901411,-2539433.185987,-3520439.448409,-2480458.376462,-2486369.429394,-2443497.531831,-2436004.511834,-47150.021452,-2541591.291617,-2522955.837602
6.76953125,-343633.394674,14539.720361,-1531986.776827,-17551.305002,-1431253.723056,-1786284.361635,-2146014.76741,-2539428.894452,-3520433.011107,-2480441.210323,-2486352.263254,-2443491.094529,-2435987.882136,-47154.849429,-2541588.609408,-2522946.181649
6.7734375,-343672.018489,14308.513917,-1532087.627898,-17684.342585,-1431262.306125,-1786297.23624,-2146147.268551,-2539437.477522,-3520449.104363,-2480438.528113,-2486350.117487,-2443500.750482,-2436071.567067,-47371.571943,-2541588.072966,-2522952.618951
6.77734375,-343707.423652,14461.399849,-1532214.764621,-17631.23484,-1431275.18073,-1786306.892193,-2146358.090205,-2539446.597033,-3520456.614549,-2480457.84002,-2486362.45565,-2443507.187785,-2436243.228465,-47334.557454,-2541595.04671,-2522960.129137
6.78125,-343708.496536,14684.023223,-1532321.516552,-17513.21763,-1431255.868823,-1786281.679425,-2146406.369973,-2539425.675801,-3520434.08399,-2480453.012044,-2486347.435277,-2443477.683482,-2436295.799767,-46762.173982,-2541566.615291,-2522935.989253
6.78515625,-343681.674442,14491.440593,-1532351.020855,-17539.503281,-1431233.874706,-1786259.685309,-2146319.466391,-2539402.6088,-3520416.917851,-2480424.580625,-2486317.394533,-2443458.371575,-2436213.724162,-46957.975263,-2541523.1635,-2522915.06802
6.7890625,-343728.881327,14212.490822,-1532393.936204,-17698.826516,-1431247.822195,-1786278.997216,-2146368.819042,-2539416.019847,-3520437.839083,-2480425.117067,-2486320.613184,-2443476.610598,-2436241.619139,-47324.9015,-2541526.918593,-2522930.088393
6.79296875,-343769.650909,14300.467289,-1532479.766903,-17687.024794,-1431267.670544,-1786299.382007,-2146555.500812,-2539436.404638,-3520452.859456,-2480450.329834,-2486340.997975,-2443493.776738,-2436366.610094,-47408.586432,-2541541.938966,-2522945.645207
